iteration,model,algorithm,design_distribution,active_components,mean_reward_chf,std_reward_chf,mean_cost_chf,mean_pv_capacity_kwp,mean_battery_capacity_kwh,mode_pv_capacity_kwp,mode_battery_capacity_kwh,max_power_balance_error_kw,validation_mean_reward_chf,validation_mean_cost_chf,validation_max_power_balance_error_kw,design_loss,design_entropy,design_entropy_weight,actor_loss,critic_loss
325,ddpg_lognormal,ddpg,lognormal,3,-100.88851009753685,8.005927533399143,100.88851009753685,2.5013580322265625,1.8100976943969727,0.4499187469482422,0.398486465215683,8.881784197001252e-16,-101.97066341227425,101.97066341227425,8.881784197001252e-16,-344.38232421875,3.4136502742767334,0.0,21.455876315278665,3.477782384669852
326,ddpg_lognormal,ddpg,lognormal,3,-103.61884864964907,10.29111806846347,103.61884864964907,1.8720216751098633,1.8211077451705933,0.4495896100997925,0.3986230492591858,8.881784197001252e-16,-104.72719685359402,104.72719685359402,8.881784197001252e-16,-331.294189453125,3.2082009315490723,0.0,21.060317823574657,3.350823495126817
327,ddpg_lognormal,ddpg,lognormal,3,-102.64840765996959,10.36113081060127,102.64840765996959,3.095712184906006,1.5843660831451416,0.4493936598300934,0.3989299535751343,2.220446049250313e-15,-105.26701467703903,105.26701467703903,8.881784197001252e-16,-361.73541259765625,3.4759228229522705,0.0,20.673224639324914,3.1962981248340974
328,ddpg_lognormal,ddpg,lognormal,3,-103.58169427608223,13.939776498713229,103.58169427608223,4.461368560791016,1.8759732246398926,0.4492555856704712,0.39911580085754395,1.7763568394002505e-15,-103.7097293580592,103.7097293580592,8.881784197001252e-16,-412.7421569824219,3.934690475463867,0.0,20.639199058924405,3.1676449274167506
329,ddpg_lognormal,ddpg,lognormal,3,-101.75498746984877,11.588806761467099,101.75498746984877,4.018941879272461,1.4565595388412476,0.4490882158279419,0.39916688203811646,2.220446049250313e-15,-103.7827513396056,103.7827513396056,1.7763568394002505e-15,-374.1672058105469,3.6336591243743896,0.0,21.177507007051084,3.2108053233574276
330,ddpg_lognormal,ddpg,lognormal,3,-104.26906522131853,8.84486417213777,104.26906522131853,2.3823764324188232,2.0026769638061523,0.4488716125488281,0.39923304319381714,8.881784197001252e-16,-103.34112732637404,103.34112732637404,8.881784197001252e-16,-348.919677734375,3.336132049560547,0.0,21.593868571732724,3.2991341654033888
331,ddpg_lognormal,ddpg,lognormal,3,-101.9755993070408,9.737842489072564,101.9755993070408,2.853966236114502,2.0925049781799316,0.44859370589256287,0.3991263508796692,8.881784197001252e-16,-101.95189555426748,101.95189555426748,4.440892098500626e-16,-370.2916259765625,3.625065565109253,0.0,21.840390402291504,3.4199413307388093
332,ddpg_lognormal,ddpg,lognormal,3,-106.08794734217801,11.119531906273695,106.08794734217801,2.789422035217285,2.9445295333862305,0.448475182056427,0.39903581142425537,1.3322676295501878e-15,-102.04421516339863,102.04421516339863,1.3322676295501878e-15,-456.2410583496094,4.246172904968262,0.0,21.706686341691587,3.4645223653697896
333,ddpg_lognormal,ddpg,lognormal,3,-104.60820147282823,14.392453758215993,104.60820147282823,4.760912895202637,2.522465467453003,0.44848889112472534,0.3989661931991577,1.7763568394002505e-15,-104.29513970604923,104.29513970604923,8.881784197001252e-16,-479.4154052734375,4.445255279541016,0.0,21.385083946088947,3.4268792761556273
334,ddpg_lognormal,ddpg,lognormal,3,-101.98368677520541,21.69809134029844,101.98368677520541,4.321276664733887,1.679697036743164,0.4484621286392212,0.3989955186843872,1.7763568394002505e-15,-102.6253672156716,102.6253672156716,8.881784197001252e-16,-405.55072021484375,3.722900390625,0.0,21.059130542689843,3.3990143901069785
335,ddpg_lognormal,ddpg,lognormal,3,-101.84421062019437,9.734440836697587,101.84421062019437,2.5936763286590576,2.0877106189727783,0.4486275911331177,0.39888957142829895,8.881784197001252e-16,-102.59947899790916,102.59947899790916,1.1102230246251565e-15,-372.3096008300781,3.6956448554992676,0.0,21.141299529089814,3.337620943878955
336,ddpg_lognormal,ddpg,lognormal,3,-102.05732640897098,12.04327224416414,102.05732640897098,3.686929702758789,2.4126062393188477,0.4487448036670685,0.3988383412361145,8.881784197001252e-16,-103.88179593249168,103.88179593249168,1.1102230246251565e-15,-414.7432861328125,3.982499599456787,0.0,21.207186014524527,3.362191148845124
337,ddpg_lognormal,ddpg,lognormal,3,-100.02912090051511,8.338124314911655,100.02912090051511,3.038186550140381,2.173515558242798,0.44878458976745605,0.3986663520336151,8.881784197001252e-16,-104.26184519068444,104.26184519068444,1.3322676295501878e-15,-374.3789978027344,3.750584363937378,0.0,21.38822167508659,3.3764803526435223
338,ddpg_lognormal,ddpg,lognormal,3,-105.47116654668447,17.041210302547142,105.47116654668447,4.789867401123047,1.7655456066131592,0.4488995373249054,0.3985520899295807,1.7763568394002505e-15,-103.0701502498964,103.0701502498964,1.7763568394002505e-15,-428.47216796875,3.917145252227783,0.0,21.505600982833478,3.465329482558272
339,ddpg_lognormal,ddpg,lognormal,3,-102.51183579422467,8.771324525498388,102.51183579422467,3.085082530975342,2.434858560562134,0.44906455278396606,0.39850345253944397,1.3322676295501878e-15,-102.20975799760295,102.20975799760295,8.881784197001252e-16,-405.2569274902344,3.928248882293701,0.0,21.644790876479377,3.5693221347007364
340,ddpg_lognormal,ddpg,lognormal,3,-101.82240943271357,8.848208345363556,101.82240943271357,2.8728365898132324,1.9850584268569946,0.4492369294166565,0.39837193489074707,8.881784197001252e-16,-100.94961357688561,100.94961357688561,8.881784197001252e-16,-366.36993408203125,3.609395742416382,0.0,21.9139994595732,3.526630924737436
341,ddpg_lognormal,ddpg,lognormal,3,-101.2441771013898,8.126771661098502,101.2441771013898,2.681931495666504,1.7090957164764404,0.4495185315608978,0.3982401192188263,8.881784197001252e-16,-100.90542656111553,100.90542656111553,8.881784197001252e-16,-348.953857421875,3.456930637359619,0.0,22.226544673598948,3.6759517646305975
342,ddpg_lognormal,ddpg,lognormal,3,-99.93688123778364,7.369964823694085,99.93688123778364,3.7213187217712402,2.7168407440185547,0.4496678113937378,0.3980836868286133,8.881784197001252e-16,-101.19936165661022,101.19936165661022,8.881784197001252e-16,-428.07366943359375,4.271444320678711,0.0,21.660971102260408,3.5147053529951897
343,ddpg_lognormal,ddpg,lognormal,3,-103.05603153456074,12.68144232819912,103.05603153456074,2.3228280544281006,2.7557802200317383,0.4497498571872711,0.3980456590652466,8.881784197001252e-16,-100.023463304573,100.023463304573,8.881784197001252e-16,-394.22235107421875,3.7034292221069336,0.0,20.685497865790413,3.292329072664004
344,ddpg_lognormal,ddpg,lognormal,3,-103.94772670768415,10.81284435462935,103.94772670768415,3.215430974960327,1.7146482467651367,0.4499453902244568,0.39790406823158264,1.7763568394002505e-15,-100.11458528493799,100.11458528493799,8.881784197001252e-16,-375.607666015625,3.5901637077331543,0.0,20.287374129252775,3.1279411103654033
345,ddpg_lognormal,ddpg,lognormal,3,-102.35122240532715,16.874098107587777,102.35122240532715,4.099311351776123,1.9977290630340576,0.4501364231109619,0.3977345824241638,1.1102230246251565e-15,-104.77797126055118,104.77797126055118,8.881784197001252e-16,-419.0970458984375,3.9975781440734863,0.0,20.566127644053527,3.2119335314325457
346,ddpg_lognormal,ddpg,lognormal,3,-102.44030502200346,10.940563890573289,102.44030502200346,2.641782283782959,1.5264477729797363,0.45037931203842163,0.39757078886032104,1.3322676295501878e-15,-102.6680245402564,102.6680245402564,2.220446049250313e-15,-334.4032897949219,3.2140259742736816,0.0,20.833848878386473,3.257912684597873
347,ddpg_lognormal,ddpg,lognormal,3,-102.3759740968458,9.119406035526607,102.3759740968458,2.153151512145996,2.2552261352539062,0.45046061277389526,0.3973810374736786,8.881784197001252e-16,-104.3437125183885,104.3437125183885,8.881784197001252e-16,-339.4346008300781,3.3072006702423096,0.0,20.88869981964429,3.2812914125998285
348,ddpg_lognormal,ddpg,lognormal,3,-105.84809691407284,11.961005453999212,105.84809691407284,3.5317463874816895,1.72038996219635,0.4503248333930969,0.39710837602615356,1.1102230246251565e-15,-100.95068721100628,100.95068721100628,8.881784197001252e-16,-385.77197265625,3.6480093002319336,0.0,20.120035842770623,3.142946903050567
349,ddpg_lognormal,ddpg,lognormal,3,-101.82306434273082,13.00050106984108,101.82306434273082,3.987147808074951,2.341714859008789,0.4500995874404907,0.3969292640686035,1.7763568394002505e-15,-103.47609004858447,103.47609004858447,8.881784197001252e-16,-421.8253173828125,4.086158752441406,0.0,20.394213869812944,3.219226265115486
350,ddpg_lognormal,ddpg,lognormal,3,-100.2053315943664,9.72806446075946,100.2053315943664,2.2171308994293213,1.6309916973114014,0.4498625099658966,0.3966667652130127,8.881784197001252e-16,-98.43679361780802,98.43679361780802,1.3322676295501878e-15,-313.74554443359375,3.1937403678894043,0.0,21.036909204863363,3.156322005315728
351,ddpg_lognormal,ddpg,lognormal,3,-104.02990059737547,9.048165022851244,104.02990059737547,2.600606679916382,1.292746663093567,0.44964599609375,0.39646726846694946,8.881784197001252e-16,-101.00885975552944,101.00885975552944,8.881784197001252e-16,-314.7664794921875,3.041071653366089,0.0,21.593829836164204,3.2734297023465238
352,ddpg_lognormal,ddpg,lognormal,3,-101.45685622575043,9.206876644978493,101.45685622575043,2.9400529861450195,1.4277136325836182,0.44935792684555054,0.3965090811252594,8.881784197001252e-16,-101.52346978635748,101.52346978635748,8.881784197001252e-16,-341.43035888671875,3.3993875980377197,0.0,21.523294629085633,3.3559316611360934
353,ddpg_lognormal,ddpg,lognormal,3,-105.11408343967085,10.746128399905425,105.11408343967085,3.3111371994018555,1.21602201461792,0.44906002283096313,0.3965257704257965,2.220446049250313e-15,-102.20019414172714,102.20019414172714,8.881784197001252e-16,-343.19158935546875,3.2813382148742676,0.0,21.18505931752069,3.1882004720447137
354,ddpg_lognormal,ddpg,lognormal,3,-99.73068304414276,10.363347574787076,99.73068304414276,4.594799518585205,1.723222255706787,0.44881176948547363,0.396486759185791,1.3322676295501878e-15,-104.0051754445128,104.0051754445128,4.440892098500626e-16,-397.63134765625,4.051827907562256,0.0,20.870713399634475,3.171301671470116
355,ddpg_lognormal,ddpg,lognormal,3,-99.35868651381827,11.015416305708126,99.35868651381827,2.25034761428833,1.6918506622314453,0.44882136583328247,0.3965986967086792,8.881784197001252e-16,-103.36468983462748,103.36468983462748,8.881784197001252e-16,-342.4057312011719,3.437346935272217,0.0,20.594920161224547,3.0681436035360785
356,ddpg_lognormal,ddpg,lognormal,3,-99.70670582479212,9.466155669010158,99.70670582479212,4.0683817863464355,1.9542146921157837,0.4489029049873352,0.3966113328933716,8.881784197001252e-16,-104.76973610985289,104.76973610985289,1.7763568394002505e-15,-390.834228515625,3.8961329460144043,0.0,20.584652562581358,3.0687918832547787
357,ddpg_lognormal,ddpg,lognormal,3,-99.08294873022265,10.312506303513537,99.08294873022265,2.8148679733276367,1.6246702671051025,0.4488547444343567,0.39657092094421387,8.881784197001252e-16,-101.77179865991928,101.77179865991928,8.881784197001252e-16,-342.53704833984375,3.492034912109375,0.0,20.608241771658264,3.097204924671955
358,ddpg_lognormal,ddpg,lognormal,3,-99.54122343606619,10.045098879090064,99.54122343606619,2.9493942260742188,1.6784758567810059,0.4486446976661682,0.3964689373970032,1.3322676295501878e-15,-101.31850348015314,101.31850348015314,8.881784197001252e-16,-340.635009765625,3.47029972076416,0.0,20.723935646670206,3.106990996576358
359,ddpg_lognormal,ddpg,lognormal,3,-101.48259645320289,9.607693119234366,101.48259645320289,2.4393701553344727,1.6416833400726318,0.44841277599334717,0.3965402841567993,8.881784197001252e-16,-105.48877493446321,105.48877493446321,1.7763568394002505e-15,-334.69464111328125,3.31691837310791,0.0,20.96395224864994,3.221458002575673
360,ddpg_lognormal,ddpg,lognormal,3,-102.77655251743224,11.021059681425427,102.77655251743224,2.889802932739258,2.1990621089935303,0.4481673240661621,0.39643698930740356,1.7763568394002505e-15,-98.69319460162978,98.69319460162978,8.881784197001252e-16,-386.12603759765625,3.6878747940063477,0.0,21.277088555906502,3.312244198163084
361,ddpg_lognormal,ddpg,lognormal,3,-101.39163152391706,8.50296956177268,101.39163152391706,2.7006278038024902,1.3384093046188354,0.448169469833374,0.39626991748809814,8.881784197001252e-16,-100.34574375905235,100.34574375905235,8.881784197001252e-16,-330.8095703125,3.3121304512023926,0.0,21.54892223825057,3.502947513546262
362,ddpg_lognormal,ddpg,lognormal,3,-98.86751006107949,7.517629954458305,98.86751006107949,2.9967188835144043,1.682518482208252,0.448004812002182,0.39603403210639954,8.881784197001252e-16,-108.58901734423183,108.58901734423183,8.881784197001252e-16,-342.8660888671875,3.505453109741211,0.0,21.6840960085392,3.6279280537384606
363,ddpg_lognormal,ddpg,lognormal,3,-104.12738954101746,13.107866840928079,104.12738954101746,2.520594835281372,2.2689757347106934,0.4479292929172516,0.3959217667579651,8.881784197001252e-16,-105.00179830347659,105.00179830347659,1.7763568394002505e-15,-389.9415283203125,3.7698426246643066,0.0,19.573144643789245,3.5354007791749957
364,ddpg_lognormal,ddpg,lognormal,3,-103.42849053131513,8.988131373233092,103.42849053131513,3.5717692375183105,1.881940484046936,0.44778379797935486,0.3957127630710602,8.881784197001252e-16,-109.47858241364204,109.47858241364204,2.886579864025407e-15,-385.44873046875,3.754180669784546,0.0,18.88553259415286,3.5676714920361214
365,ddpg_lognormal,ddpg,lognormal,3,-101.45645872049,10.77820643635188,101.45645872049,2.281193256378174,1.7561922073364258,0.44763997197151184,0.3956826627254486,8.881784197001252e-16,-100.71221643390982,100.71221643390982,8.881784197001252e-16,-332.8562316894531,3.3080201148986816,0.0,19.758317684488638,3.123312075256503
366,ddpg_lognormal,ddpg,lognormal,3,-100.0317879053874,10.88168450584311,100.0317879053874,3.8087174892425537,1.8369983434677124,0.4476650059223175,0.3958287239074707,1.3322676295501878e-15,-108.99174915445943,108.99174915445943,3.552713678800501e-15,-391.2366943359375,3.939221143722534,0.0,20.912817916345027,3.4063458466192795
367,ddpg_lognormal,ddpg,lognormal,3,-104.96873880859891,11.116391882665754,104.96873880859891,3.0131850242614746,2.0140862464904785,0.4478756785392761,0.3959237337112427,8.881784197001252e-16,-103.49256060883646,103.49256060883646,2.220446049250313e-15,-390.66656494140625,3.6297671794891357,0.0,21.3876375662429,3.4439487389976247
368,ddpg_lognormal,ddpg,lognormal,3,-103.4782297304196,8.641812154574914,103.4782297304196,2.402721881866455,1.664964199066162,0.4479723274707794,0.3960559666156769,8.881784197001252e-16,-103.27999085099347,103.27999085099347,4.884981308350689e-15,-328.201904296875,3.2149882316589355,0.0,21.868556859592594,3.439123741190304
369,ddpg_lognormal,ddpg,lognormal,3,-104.71316831826465,26.061973559821432,104.71316831826465,2.510113477706909,2.542901039123535,0.44805529713630676,0.3962183892726898,1.7763568394002505e-15,-101.28470609108305,101.28470609108305,8.881784197001252e-16,-428.3486022949219,3.8226311206817627,0.0,22.293435022234917,3.4694359676823727
370,ddpg_lognormal,ddpg,lognormal,3,-104.13144408673183,23.771769481869388,104.13144408673183,4.979970932006836,2.139113426208496,0.44820523262023926,0.3963652551174164,4.884981308350689e-15,-105.57978829564304,105.57978829564304,8.881784197001252e-16,-470.6535949707031,4.218631267547607,0.0,22.446958486168157,3.46399368080754
371,ddpg_lognormal,ddpg,lognormal,3,-101.30176300775118,8.963717699366386,101.30176300775118,3.1519508361816406,2.0551888942718506,0.4485054910182953,0.39641425013542175,8.881784197001252e-16,-100.94641032794368,100.94641032794368,1.7763568394002505e-15,-376.899169921875,3.683526039123535,0.0,22.77470083818549,3.5582125178937405
372,ddpg_lognormal,ddpg,lognormal,3,-102.55408298123795,11.225186769920924,102.55408298123795,2.498485803604126,1.7329274415969849,0.44895949959754944,0.3964732587337494,1.7763568394002505e-15,-101.47842513399266,101.47842513399266,8.881784197001252e-16,-347.9214782714844,3.373732089996338,0.0,22.460652528064593,3.5672673265161436
373,ddpg_lognormal,ddpg,lognormal,3,-103.25562779108793,13.445308977953857,103.25562779108793,3.0966336727142334,1.8401926755905151,0.44930270314216614,0.3963528275489807,1.3322676295501878e-15,-102.62990113560372,102.62990113560372,8.881784197001252e-16,-371.2095031738281,3.553173542022705,0.0,21.951244518515608,3.4414035004364063
374,ddpg_lognormal,ddpg,lognormal,3,-102.37307737451813,12.061549783934238,102.37307737451813,2.803769588470459,1.7362040281295776,0.4494023323059082,0.39620718359947205,1.3322676295501878e-15,-101.71056930709933,101.71056930709933,1.1102230246251565e-15,-355.7336120605469,3.41733980178833,0.0,21.7425710466646,3.5400416235594703
375,ddpg_lognormal,ddpg,lognormal,3,-106.63462337308695,10.499946380130655,106.63462337308695,2.308892250061035,2.397366523742676,0.4496996998786926,0.3960547149181366,1.3322676295501878e-15,-105.55937801024794,105.55937801024794,8.881784197001252e-16,-392.8433532714844,3.598222255706787,0.0,21.747497798786277,3.431435298263317
376,ddpg_lognormal,ddpg,lognormal,3,-103.00264047665617,9.013648183895985,103.00264047665617,2.8103199005126953,1.9520313739776611,0.44985103607177734,0.3958039879798889,1.3322676295501878e-15,-101.54938318492684,101.54938318492684,1.3322676295501878e-15,-363.85931396484375,3.4961235523223877,0.0,22.007454866099923,3.4737516327738938
377,ddpg_lognormal,ddpg,lognormal,3,-104.1717393561228,12.546465791943302,104.1717393561228,2.8844728469848633,1.8374903202056885,0.45019668340682983,0.3954552114009857,1.1102230246251565e-15,-104.23075448881633,104.23075448881633,8.881784197001252e-16,-379.6036682128906,3.6124162673950195,0.0,22.023820348083973,3.5042040767647062
378,ddpg_lognormal,ddpg,lognormal,3,-103.03619090183807,9.672949037080315,103.03619090183807,4.569764614105225,1.5222175121307373,0.450549453496933,0.39505380392074585,1.3322676295501878e-15,-104.36714193466092,104.36714193466092,8.881784197001252e-16,-402.59832763671875,3.9320802688598633,0.0,21.812515081394288,3.441727152848173
379,ddpg_lognormal,ddpg,lognormal,3,-102.18326655905392,9.606623804792584,102.18326655905392,3.5050806999206543,2.1084163188934326,0.4508211612701416,0.394528865814209,8.881784197001252e-16,-104.50652819748898,104.50652819748898,8.881784197001252e-16,-392.38873291015625,3.8646178245544434,0.0,21.69096181151413,3.4562864933950115
380,ddpg_lognormal,ddpg,lognormal,3,-102.43274429814748,9.937215391855336,102.43274429814748,3.171532154083252,2.2061526775360107,0.45117488503456116,0.3941475450992584,8.881784197001252e-16,-101.2997329751019,101.2997329751019,8.881784197001252e-16,-410.5429382324219,3.976750612258911,0.0,21.817026792537597,3.442824615276463
381,ddpg_lognormal,ddpg,lognormal,3,-102.5051804175418,8.738654734042823,102.5051804175418,2.590073585510254,2.0474486351013184,0.45133495330810547,0.39379772543907166,8.881784197001252e-16,-102.11056417022132,102.11056417022132,1.3322676295501878e-15,-356.1241455078125,3.459710121154785,0.0,21.835436558794406,3.442482589805011
382,ddpg_lognormal,ddpg,lognormal,3,-101.68700952645601,7.9397822659915835,101.68700952645601,3.0819263458251953,1.146667718887329,0.45147570967674255,0.39354363083839417,1.3322676295501878e-15,-104.40774280105686,104.40774280105686,2.4424906541753444e-15,-331.53057861328125,3.3007073402404785,0.0,21.424175388756254,3.5037777732525557
383,ddpg_lognormal,ddpg,lognormal,3,-101.35781383087325,7.801370638933948,101.35781383087325,2.7486956119537354,1.7348275184631348,0.4514301121234894,0.39320695400238037,8.881784197001252e-16,-107.52292611588561,107.52292611588561,4.440892098500626e-15,-333.8153076171875,3.3153436183929443,0.0,21.05493034280482,3.481511120518137
384,ddpg_lognormal,ddpg,lognormal,3,-103.34061099823933,12.988623780370673,103.34061099823933,4.253293037414551,1.6567530632019043,0.4513501822948456,0.39288651943206787,2.220446049250313e-15,-104.27117191997348,104.27117191997348,1.3322676295501878e-15,-402.03997802734375,3.7485413551330566,0.0,20.458272358491307,3.501736163039736
385,ddpg_lognormal,ddpg,lognormal,3,-103.33884948545105,20.353614619826093,103.33884948545105,4.416854381561279,1.8138816356658936,0.45127809047698975,0.3925207853317261,6.217248937900877e-15,-103.93076119175396,103.93076119175396,1.3322676295501878e-15,-420.4036865234375,3.820873260498047,0.0,19.891231496774015,3.3503238369067687
386,ddpg_lognormal,ddpg,lognormal,3,-103.04659108102496,7.923321164857506,103.04659108102496,3.13857364654541,2.0544729232788086,0.45147526264190674,0.39224773645401,8.881784197001252e-16,-102.39108755124892,102.39108755124892,1.3322676295501878e-15,-401.5168762207031,3.8809399604797363,0.0,19.711961568466258,3.2889425014478286
387,ddpg_lognormal,ddpg,lognormal,3,-103.2497759639136,9.761779419405318,103.2497759639136,2.4013071060180664,1.7510943412780762,0.45157676935195923,0.3921716809272766,1.3322676295501878e-15,-100.95300811174042,100.95300811174042,1.7763568394002505e-15,-339.15411376953125,3.235839605331421,0.0,19.653143447424686,3.284727887372442
388,ddpg_lognormal,ddpg,lognormal,3,-100.92859816739909,8.204571064901062,100.92859816739909,2.9173974990844727,1.5498307943344116,0.45152541995048523,0.3922729790210724,8.881784197001252e-16,-102.98782727822291,102.98782727822291,8.881784197001252e-16,-358.50982666015625,3.593918800354004,0.0,18.704488126294954,3.4995445285458118
389,ddpg_lognormal,ddpg,lognormal,3,-103.37636068010006,14.039267928654981,103.37636068010006,2.589015245437622,1.7212889194488525,0.4512941241264343,0.3923964500427246,8.881784197001252e-16,-99.27837012989954,99.27837012989954,8.881784197001252e-16,-349.8165283203125,3.4056029319763184,0.0,17.016046284564904,3.037266271188855
390,ddpg_lognormal,ddpg,lognormal,3,-100.87206896209281,9.420047454610113,100.87206896209281,3.995091676712036,2.193946599960327,0.4512218236923218,0.3925650715827942,1.3322676295501878e-15,-103.67353937638129,103.67353937638129,1.1102230246251565e-15,-423.515625,4.271917819976807,0.0,16.901967368487803,2.9586088059004396
391,ddpg_lognormal,ddpg,lognormal,3,-101.44123125643762,8.852039996711587,101.44123125643762,2.9446630477905273,2.2812819480895996,0.4511496424674988,0.3928784132003784,8.881784197001252e-16,-101.51154798465066,101.51154798465066,8.881784197001252e-16,-396.0965576171875,3.9228317737579346,0.0,16.92570208030797,2.667178248404525
392,ddpg_lognormal,ddpg,lognormal,3,-98.85006349174057,6.532196746698179,98.85006349174057,2.384530544281006,1.8631325960159302,0.4509328603744507,0.393210232257843,8.881784197001252e-16,-101.29552388645814,101.29552388645814,8.881784197001252e-16,-335.693115234375,3.4316658973693848,0.0,18.004444820540293,2.6255066397189655
393,ddpg_lognormal,ddpg,lognormal,3,-105.91777156641258,29.7100194258054,105.91777156641258,4.697081565856934,2.0016980171203613,0.4507455825805664,0.3934863805770874,3.1086244689504383e-15,-100.33317272033986,100.33317272033986,8.881784197001252e-16,-451.95458984375,3.8409247398376465,0.0,18.929753500790824,2.7553577938316653
394,ddpg_lognormal,ddpg,lognormal,3,-104.17178104731668,16.044987037368557,104.17178104731668,3.9519121646881104,2.203129768371582,0.45055997371673584,0.3938611149787903,2.6645352591003757e-15,-100.55981592651983,100.55981592651983,8.881784197001252e-16,-421.43499755859375,3.739945650100708,0.0,19.25336052264486,2.8373882540257735
395,ddpg_lognormal,ddpg,lognormal,3,-105.13361262902433,15.575261886676726,105.13361262902433,3.7996716499328613,1.6978871822357178,0.4503699839115143,0.3942852020263672,4.440892098500626e-15,-100.72344341892672,100.72344341892672,8.881784197001252e-16,-395.6621398925781,3.6908771991729736,0.0,19.749563099018165,2.9199155939776182
396,ddpg_lognormal,ddpg,lognormal,3,-101.00017184026589,7.798160703085334,101.00017184026589,2.374542713165283,1.6139940023422241,0.45016390085220337,0.3945319950580597,8.881784197001252e-16,-103.76435947300536,103.76435947300536,2.220446049250313e-15,-322.7143249511719,3.2295455932617188,0.0,20.179546892642975,3.0685587617834766
397,ddpg_lognormal,ddpg,lognormal,3,-102.71897368609817,8.660731549519182,102.71897368609817,2.1654839515686035,1.9334830045700073,0.44982072710990906,0.3948061466217041,8.881784197001252e-16,-107.88877073024764,107.88877073024764,1.3322676295501878e-15,-342.9644470214844,3.3647050857543945,0.0,19.615474316690648,3.072788393512989
398,ddpg_lognormal,ddpg,lognormal,3,-99.15165709912279,8.579838250368303,99.15165709912279,3.069535255432129,1.290239691734314,0.4494343400001526,0.3950791358947754,8.881784197001252e-16,-100.75805235467786,100.75805235467786,2.220446049250313e-15,-322.30902099609375,3.2982940673828125,0.0,19.707473653413,3.0742852084139094
399,ddpg_lognormal,ddpg,lognormal,3,-100.48013895948888,6.749354643266875,100.48013895948888,2.840432643890381,1.7079468965530396,0.44918662309646606,0.3951664865016937,8.881784197001252e-16,-103.54596681881085,103.54596681881085,8.881784197001252e-16,-348.2367248535156,3.49527645111084,0.0,19.83873479316632,3.2754403640449583
400,ddpg_lognormal,ddpg,lognormal,3,-100.61112011716128,9.023148597344264,100.61112011716128,2.4255247116088867,1.8150743246078491,0.449006587266922,0.3951411545276642,8.881784197001252e-16,-102.66157445812374,102.66157445812374,1.7763568394002505e-15,-340.29669189453125,3.405057907104492,0.0,19.807800608376663,3.459868566399174
401,ddpg_lognormal,ddpg,lognormal,3,-101.49554632069518,8.00123882010961,101.49554632069518,2.6781668663024902,1.590834379196167,0.44902023673057556,0.39504188299179077,8.881784197001252e-16,-97.75257310408927,97.75257310408927,1.3322676295501878e-15,-336.4877624511719,3.375437021255493,0.0,20.013747356832027,3.5749790550963514
402,ddpg_lognormal,ddpg,lognormal,3,-103.67922647541053,8.48121325498662,103.67922647541053,2.184488296508789,2.0513341426849365,0.4492320716381073,0.39495402574539185,8.881784197001252e-16,-104.97778128433536,104.97778128433536,8.881784197001252e-16,-364.3700256347656,3.502431869506836,0.0,20.00985003475632,4.043754678319342
403,ddpg_lognormal,ddpg,lognormal,3,-100.01543076828453,8.332650449427785,100.01543076828453,3.364792823791504,1.9461729526519775,0.44951361417770386,0.3947584629058838,8.881784197001252e-16,-101.04614886797475,101.04614886797475,1.3322676295501878e-15,-379.97601318359375,3.8144073486328125,0.0,20.055331123194527,4.483352087881594
404,ddpg_lognormal,ddpg,lognormal,3,-103.7288488139107,9.783181829610088,103.7288488139107,2.3977813720703125,1.9414608478546143,0.44970813393592834,0.39445966482162476,8.881784197001252e-16,-102.9937369850412,102.9937369850412,1.3322676295501878e-15,-354.10028076171875,3.415205478668213,0.0,20.01169731414744,4.8314147192896115
405,ddpg_lognormal,ddpg,lognormal,3,-102.43348444207405,9.624471013268115,102.43348444207405,3.4076924324035645,1.4931870698928833,0.44967806339263916,0.39426398277282715,1.5543122344752192e-15,-102.24802068804425,102.24802068804425,1.5543122344752192e-15,-361.5120544433594,3.517268657684326,0.0,20.102701415618263,5.196977216717121
406,ddpg_lognormal,ddpg,lognormal,3,-100.04772940496173,8.470660168597663,100.04772940496173,2.794421672821045,1.8997893333435059,0.4494472146034241,0.39408406615257263,8.881784197001252e-16,-101.95427825149063,101.95427825149063,8.881784197001252e-16,-349.6564636230469,3.515995502471924,0.0,20.036329112769593,4.653596472682519
407,ddpg_lognormal,ddpg,lognormal,3,-102.13431898193213,9.209659062213621,102.13431898193213,3.2369637489318848,2.0473151206970215,0.44909948110580444,0.3938242793083191,8.881784197001252e-16,-104.76521947023018,104.76521947023018,2.220446049250313e-15,-387.00628662109375,3.7995553016662598,0.0,18.324028331609,5.135114357729131
408,ddpg_lognormal,ddpg,lognormal,3,-99.91153921245821,10.390227464811526,99.91153921245821,2.878352642059326,1.515894889831543,0.44880324602127075,0.39352357387542725,8.881784197001252e-16,-105.43133958227796,105.43133958227796,8.881784197001252e-16,-331.73968505859375,3.375359058380127,0.0,17.94035674205848,4.469945685405817
409,ddpg_lognormal,ddpg,lognormal,3,-101.78547011756237,10.353168990171659,101.78547011756237,3.6006290912628174,1.6420588493347168,0.4486854076385498,0.3931688964366913,8.881784197001252e-16,-101.17740641499701,101.17740641499701,8.881784197001252e-16,-380.1934509277344,3.7913999557495117,0.0,18.858876986340398,3.842921686902021
